mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.23344340324401855,0.011005099781044345,0.006651115417480469,0.0007573739906052703,1.0,50,7,3,0.02,5,0.8,"{'subsample': 1.0, 'n_estimators': 50, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.8}",0.8552036199095022,0.8416289592760181,0.85,0.8545454545454545,0.8409090909090909,0.8484574249280131,0.006141010972560153,777
0.612586784362793,0.015658827408215146,0.010123157501220703,0.002398729803500267,0.6,100,5,5,0.05,5,1.0,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 1.0}",0.8687782805429864,0.8552036199095022,0.8454545454545455,0.8727272727272727,0.8545454545454545,0.8593418346359524,0.010012026250022557,446
0.34325461387634276,0.04303285511670256,0.006252145767211914,0.0021356684752306464,0.8,50,7,12,0.02,1.5,0.6,"{'subsample': 0.8, 'n_estimators': 50, 'min_child_weight': 7, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.8597285067873304,0.8597285067873304,0.8454545454545455,0.8636363636363636,0.8545454545454545,0.8566186754422048,0.006285317698394636,583
1.0576256275177003,0.018522087375881558,0.007763433456420899,0.0023764726968862533,1.0,200,7,5,0.05,0.5,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.8778280542986425,0.8733031674208145,0.8545454545454545,0.8772727272727273,0.8681818181818182,0.8702262443438915,0.008567085139191315,88
0.6105978965759278,0.031753307568067136,0.006629323959350586,0.0015972323723497893,1.0,100,7,5,0.1,5,0.8,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.8}",0.8778280542986425,0.8642533936651584,0.8409090909090909,0.8681818181818182,0.8636363636363636,0.8629617441382147,0.012138363441736794,335
0.41486120223999023,0.017246296234460525,0.007260417938232422,0.0011552308313973992,1.0,100,1,3,0.05,1.5,0.6,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.8642533936651584,0.8597285067873304,0.8409090909090909,0.8681818181818182,0.8681818181818182,0.8602509255450432,0.010160682610214473,414
1.6150446891784669,0.03519957411213032,0.010084247589111328,0.007346001768599162,0.8,200,5,10,0.02,0.1,1.0,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.02, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.8687782805429864,0.8597285067873304,0.85,0.8772727272727273,0.8636363636363636,0.8638831756478815,0.009091830401280974,288
0.6057386875152588,0.018203103045091314,0.007955551147460938,0.0013642554262641457,0.6,50,1,10,0.05,0.5,0.6,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.8687782805429864,0.8552036199095022,0.8545454545454545,0.8727272727272727,0.8727272727272727,0.8647963800904976,0.008231113772336585,244
1.926801824569702,0.057450965346792095,0.009032487869262695,0.0030321493366686253,1.0,200,5,12,0.05,1,0.8,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 12, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 0.8}",0.8642533936651584,0.8733031674208145,0.8454545454545455,0.8863636363636364,0.8772727272727273,0.8693294940353764,0.013891198681196388,100
0.8142222404479981,0.045952051314808125,0.010893821716308594,0.005260680820129326,0.6,50,1,10,0.1,0.5,1.0,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.8733031674208145,0.8506787330316742,0.8409090909090909,0.8727272727272727,0.8727272727272727,0.862069107363225,0.01364466201108972,346
0.5381564140319824,0.06958078253160989,0.009776830673217773,0.002524465003421374,0.8,100,10,10,0.25,0.1,0.8,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 10, 'learning_rate': 0.25, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.8733031674208145,0.8597285067873304,0.85,0.9,0.8681818181818182,0.8702426984779926,0.01684889171545546,68
0.9017630100250245,0.03794438249682408,0.013474082946777344,0.009366054050579371,1.0,100,7,10,0.01,1,0.8,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 0.8}",0.8552036199095022,0.8461538461538461,0.8545454545454545,0.8681818181818182,0.8409090909090909,0.8529987659399424,0.009282153535454137,691
1.1102865219116211,0.01743570464188962,0.010384893417358399,0.007026011430265696,1.0,200,7,4,0.02,1.5,0.8,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.02, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.8733031674208145,0.8642533936651584,0.8454545454545455,0.8727272727272727,0.8545454545454545,0.8620567667626492,0.010744486573506485,360
0.3220057487487793,0.03617011794391146,0.018438243865966798,0.016255945071472766,0.6,50,10,10,0.1,0.5,0.6,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 10, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.8778280542986425,0.8552036199095022,0.85,0.8727272727272727,0.8545454545454545,0.8620608802961744,0.011057523965718123,355
0.3426704406738281,0.05759837035472105,0.006054353713989258,0.0009423196442254885,0.6,50,5,5,0.1,0.1,1.0,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.8778280542986425,0.8597285067873304,0.8545454545454545,0.8772727272727273,0.8681818181818182,0.8675113122171947,0.009282838949729127,150
0.2698023796081543,0.07083745877693247,0.006399679183959961,0.0016601844208992767,0.8,50,1,3,0.02,5,0.6,"{'subsample': 0.8, 'n_estimators': 50, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.6}",0.8416289592760181,0.8597285067873304,0.8454545454545455,0.8590909090909091,0.8545454545454545,0.8520896750308516,0.007305496568880661,719
1.0460690975189209,0.026157304313466245,0.02696714401245117,0.02619951813901778,1.0,200,7,3,0.05,5,0.8,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 0.8}",0.8642533936651584,0.8552036199095022,0.8409090909090909,0.8636363636363636,0.8545454545454545,0.8557095845331141,0.008443889053981971,631
0.9596732139587403,0.05845496274530659,0.012509822845458984,0.009896645977278443,1.0,200,5,3,0.25,0.5,1.0,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.25, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.8733031674208145,0.8642533936651584,0.8545454545454545,0.8681818181818182,0.8409090909090909,0.8602385849444673,0.011453715833839993,432
0.5403267860412597,0.051330767622560676,0.006555700302124023,0.003353380904604611,0.8,50,7,10,0.02,0.1,1.0,"{'subsample': 0.8, 'n_estimators': 50, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.02, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.8642533936651584,0.8461538461538461,0.85,0.8590909090909091,0.8409090909090909,0.8520814479638009,0.008503872746584986,730
0.42628984451293944,0.06698677778638262,0.00484919548034668,0.0002185283360795191,0.8,50,5,12,0.01,1,0.8,"{'subsample': 0.8, 'n_estimators': 50, 'min_child_weight': 5, 'max_depth': 12, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 0.8}",0.8597285067873304,0.8461538461538461,0.85,0.8590909090909091,0.8454545454545455,0.8520855614973263,0.006180529023437021,724
0.22801756858825684,0.033861204959783175,0.006413745880126953,0.0016433019435693242,0.6,50,1,3,0.01,0.5,0.6,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.8552036199095022,0.8506787330316742,0.85,0.8545454545454545,0.8545454545454545,0.852994652406417,0.0021918456863630493,696
0.93656907081604,0.04002622484876511,0.007292509078979492,0.002220607203097106,1.0,200,10,3,0.05,5,1.0,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 1.0}",0.8642533936651584,0.8552036199095022,0.85,0.8590909090909091,0.8545454545454545,0.8566186754422048,0.004785568998860749,583
0.6869966983795166,0.04752616974572748,0.005694150924682617,0.00163454239444315,0.6,100,5,12,0.1,5,0.8,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 12, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.8}",0.8823529411764706,0.8552036199095022,0.8454545454545455,0.8727272727272727,0.8636363636363636,0.863874948580831,0.012917894319083046,302
0.4646477699279785,0.0334636278903866,0.006091642379760742,0.0020508464581742796,1.0,50,7,10,0.1,1,1.0,"{'subsample': 1.0, 'n_estimators': 50, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 1.0}",0.8778280542986425,0.8687782805429864,0.8590909090909091,0.8863636363636364,0.8727272727272727,0.8729576306046894,0.009091182701917501,27
0.7662712574005127,0.014660972184085491,0.008783864974975585,0.0038130384754658376,1.0,50,1,12,0.02,0.5,0.6,"{'subsample': 1.0, 'n_estimators': 50, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.8597285067873304,0.8506787330316742,0.8454545454545455,0.8590909090909091,0.85,0.8529905388728919,0.005544252775839154,697
0.9306164264678956,0.03858611554051377,0.00909719467163086,0.004685681310193175,0.6,200,10,5,0.25,0.1,1.0,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.25, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.8778280542986425,0.8642533936651584,0.8363636363636363,0.8772727272727273,0.8409090909090909,0.8593253805018511,0.017636002515964498,480
0.4013339996337891,0.024182521738682263,0.030666017532348634,0.025312866926822147,0.8,50,7,10,0.25,0.5,0.8,"{'subsample': 0.8, 'n_estimators': 50, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.25, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.8823529411764706,0.8552036199095022,0.85,0.8727272727272727,0.8636363636363636,0.8647840394899218,0.011691284647769612,269
1.106522274017334,0.03186619350580385,0.015991353988647462,0.020179937930899432,0.6,200,10,5,0.05,5,0.8,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 0.8}",0.8687782805429864,0.8552036199095022,0.8409090909090909,0.8909090909090909,0.8681818181818182,0.8647963800904976,0.016563900633035755,244
1.2259230136871337,0.21031689679497795,0.019254636764526368,0.013754067680858342,0.8,200,7,5,0.05,0.1,0.6,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.8733031674208145,0.8687782805429864,0.8545454545454545,0.8863636363636364,0.8727272727272727,0.8711435623200329,0.010197199873685335,56
0.6231006622314453,0.05209556362252209,0.009783935546875,0.004447907626940763,1.0,100,10,4,0.05,1,1.0,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 1.0}",0.8642533936651584,0.8597285067873304,0.8454545454545455,0.8863636363636364,0.8545454545454545,0.8620691073632252,0.013661059081902923,343
0.47521004676818845,0.015556848495704344,0.006978607177734375,0.0038144629185934585,1.0,100,10,4,0.25,1.5,0.6,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.25, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.8778280542986425,0.8733031674208145,0.8545454545454545,0.8818181818181818,0.8454545454545455,0.8665898807075278,0.014106994837350447,204
0.3151556015014648,0.04240991660994328,0.006052827835083008,0.0011253843519229948,0.8,50,10,12,0.01,1.5,0.8,"{'subsample': 0.8, 'n_estimators': 50, 'min_child_weight': 10, 'max_depth': 12, 'learning_rate': 0.01, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.8506787330316742,0.8506787330316742,0.85,0.8545454545454545,0.8318181818181818,0.8475442204853969,0.008025045312723647,781
0.41046962738037107,0.05505843749043994,0.007437515258789063,0.0033482179775747205,0.6,100,10,3,0.05,0.5,0.8,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.8778280542986425,0.8597285067873304,0.8454545454545455,0.8818181818181818,0.8590909090909091,0.864784039489922,0.013355956060876577,265
1.1771392822265625,0.013397306017704851,0.013491058349609375,0.012159081365065631,0.6,200,1,4,0.05,0.1,0.8,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.8733031674208145,0.8552036199095022,0.8545454545454545,0.8818181818181818,0.8681818181818182,0.8666104483751542,0.010528215988695525,177
0.2587320327758789,0.04480332132893374,0.011339092254638672,0.006410612590381024,0.6,50,10,5,0.25,1,0.6,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.25, 'gamma': 1, 'colsample_bytree': 0.6}",0.8778280542986425,0.8778280542986425,0.8636363636363636,0.8954545454545455,0.8863636363636364,0.8802221308103662,0.010547942204916094,1
0.22593927383422852,0.04837537886868902,0.008931970596313477,0.004057612840384248,0.8,50,10,3,0.25,1.5,0.8,"{'subsample': 0.8, 'n_estimators': 50, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.25, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.8914027149321267,0.8687782805429864,0.8454545454545455,0.8863636363636364,0.8545454545454545,0.86930892636775,0.017698993192622456,123
0.2302267074584961,0.034977472672834575,0.007340097427368164,0.005268905742518289,0.6,50,10,4,0.01,0.1,0.6,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.8371040723981901,0.832579185520362,0.8409090909090909,0.8545454545454545,0.8409090909090909,0.8412093788564377,0.00733982341231726,796
0.30912556648254397,0.010287662667630051,0.006384754180908203,0.0014667434763493306,0.8,50,10,12,0.1,1,0.6,"{'subsample': 0.8, 'n_estimators': 50, 'min_child_weight': 10, 'max_depth': 12, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.6}",0.8642533936651584,0.8642533936651584,0.8545454545454545,0.8727272727272727,0.8590909090909091,0.8629740847387906,0.006074846477815824,326
0.3448295593261719,0.037637431095964034,0.00979928970336914,0.007018075551738676,1.0,50,10,12,0.05,0.1,0.6,"{'subsample': 1.0, 'n_estimators': 50, 'min_child_weight': 10, 'max_depth': 12, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.8642533936651584,0.8642533936651584,0.8454545454545455,0.8727272727272727,0.85,0.859337721102427,0.010075151290765121,456
2.4539156913757325,0.06716364261222177,0.010130977630615235,0.003966091896987987,1.0,200,1,12,0.25,1,0.8,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.25, 'gamma': 1, 'colsample_bytree': 0.8}",0.8687782805429864,0.8733031674208145,0.8636363636363636,0.8727272727272727,0.8636363636363636,0.8684162895927601,0.004202203522860176,133
3.060747814178467,0.026393056228456658,0.012891578674316406,0.002102269696508119,1.0,200,1,10,0.01,1.5,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.8642533936651584,0.8642533936651584,0.8454545454545455,0.8636363636363636,0.8454545454545455,0.8566104483751543,0.009111542686261027,610
0.44744081497192384,0.1548031961344475,0.008257198333740234,0.002928743663635922,0.6,50,5,5,0.02,5,0.8,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.8}",0.8552036199095022,0.8461538461538461,0.85,0.8545454545454545,0.8545454545454545,0.8520896750308514,0.0035031176100044793,722
0.941016149520874,0.03726248420257716,0.0066699028015136715,0.0027427587397935477,1.0,200,1,3,0.05,0.5,0.8,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.8733031674208145,0.8733031674208145,0.8590909090909091,0.8772727272727273,0.8636363636363636,0.8693212669683259,0.0068105085212971875,112
0.25527138710021974,0.07993384700738686,0.0057903766632080075,0.002102643830957636,0.6,50,5,3,0.02,1,0.6,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.02, 'gamma': 1, 'colsample_bytree': 0.6}",0.8597285067873304,0.8506787330316742,0.85,0.8545454545454545,0.85,0.8529905388728919,0.0037695905908421102,697
0.304914665222168,0.026380225456059146,0.017286300659179688,0.008133020852610416,1.0,50,10,3,0.25,1.5,0.8,"{'subsample': 1.0, 'n_estimators': 50, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.25, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.8687782805429864,0.8597285067873304,0.8454545454545455,0.8909090909090909,0.8454545454545455,0.8620649938296998,0.01693707954144765,349
0.40536956787109374,0.047945465120116756,0.01003260612487793,0.009263506223087149,0.6,50,5,5,0.02,1,1.0,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 1, 'colsample_bytree': 1.0}",0.8597285067873304,0.8506787330316742,0.8454545454545455,0.8636363636363636,0.8409090909090909,0.852081447963801,0.008517025220773635,729
0.46567463874816895,0.012824774590257649,0.015867948532104492,0.01566154763349529,0.8,100,10,12,0.25,1.5,0.6,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 12, 'learning_rate': 0.25, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.8823529411764706,0.8823529411764706,0.8363636363636363,0.8863636363636364,0.8681818181818182,0.8711229946524064,0.018446485114053546,66
0.58480806350708,0.07007966224563025,0.014825391769409179,0.006933059702838042,0.6,100,7,10,0.1,0.5,1.0,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.8778280542986425,0.8552036199095022,0.85,0.8909090909090909,0.8590909090909091,0.8666063348416291,0.015354639878269391,183
1.2907379150390625,0.020742090040358253,0.009189414978027343,0.004152537111971219,0.8,100,1,10,0.02,1.5,0.6,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.02, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.8597285067873304,0.8552036199095022,0.8454545454545455,0.8636363636363636,0.8545454545454545,0.8557136980666392,0.006095285124796759,619
1.377397346496582,0.0495807176752814,0.009019279479980468,0.0029995044383159157,0.6,200,1,5,0.01,0.5,0.6,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.8597285067873304,0.8642533936651584,0.85,0.8681818181818182,0.8681818181818182,0.8620691073632252,0.0067918088511564655,343
0.27556643486022947,0.04397236492852297,0.007659769058227539,0.005263496970958652,0.6,50,10,10,0.25,5,0.8,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 10, 'max_depth': 10, 'learning_rate': 0.25, 'gamma': 5, 'colsample_bytree': 0.8}",0.8868778280542986,0.8597285067873304,0.8590909090909091,0.8863636363636364,0.8681818181818182,0.8720485396955986,0.012324485570231893,43
0.6617840766906739,0.03176153436877378,0.0069198131561279295,0.0016083109547575733,0.6,100,7,12,0.1,5,1.0,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 12, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 1.0}",0.8823529411764706,0.8506787330316742,0.8409090909090909,0.8863636363636364,0.8727272727272727,0.8666063348416289,0.017831485076912325,187
0.26647319793701174,0.035024297627670044,0.005727958679199219,0.0012247970818186841,0.6,50,7,4,0.1,0.1,1.0,"{'subsample': 0.6, 'n_estimators': 50, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.8823529411764706,0.8597285067873304,0.8409090909090909,0.8909090909090909,0.8727272727272727,0.869325380501851,0.017588247565348485,106
0.5156501293182373,0.027027042831287994,0.009518623352050781,0.003208112833263504,0.6,100,10,12,0.01,1.5,0.6,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 12, 'learning_rate': 0.01, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.8416289592760181,0.8416289592760181,0.8409090909090909,0.8545454545454545,0.85,0.8457424928013163,0.005528518662261637,787
1.3641307830810547,0.01303235610368292,0.007742452621459961,0.0018294314202643158,1.0,100,1,10,0.1,1.5,0.8,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.8823529411764706,0.8597285067873304,0.8545454545454545,0.8636363636363636,0.8772727272727273,0.8675071986836693,0.010576009091074373,157
0.2561674118041992,0.01943851607410899,0.008538532257080077,0.0032013675084744146,0.8,50,1,3,0.02,0.1,0.6,"{'subsample': 0.8, 'n_estimators': 50, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.02, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.8552036199095022,0.8597285067873304,0.85,0.8636363636363636,0.85,0.8557136980666392,0.00537475933811472,619
